transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason
txn10095719,daniel8609@upi,cust105552,2025-06-09 17:42,11.04,send,,user9643@upi,success,dev105552,tablet,qr_code,FALSE,FALSE,
txn10095720,douglas9507@upi,cust101736,2025-06-28 23:52,33.73,send,,user9881@upi,success,dev101736,android,app,FALSE,FALSE,
txn10095721,donald5653@upi,cust106140,2025-04-03 18:23,26.45,send,,user1244@upi,success,dev106140,android,qr_code,FALSE,FALSE,
txn10095722,jessica3531@upi,cust105381,2024-12-27 01:58,30.24,send,,user9958@upi,failed,dev105381,feature_phone,app,FALSE,FALSE,incorrect_pin
txn10095723,andrew1030@upi,cust104706,2025-06-07 02:51,21.92,receive,,user3430@upi,success,dev104706,feature_phone,intent,FALSE,FALSE,
txn10095724,christopher2847@upi,cust103051,2025-08-02 01:19,48.35,receive,,user9395@upi,success,dev103051,android,qr_code,FALSE,FALSE,
txn10095725,lindsey3338@upi,cust108313,2025-03-06 08:57,42.06,receive,,user6359@upi,success,dev108313,android,app,FALSE,FALSE,
txn10095726,robert6185@upi,cust100158,2025-07-22 14:34,30.14,receive,,user7299@upi,success,dev100158,tablet,app,FALSE,FALSE,
txn10095727,julie6143@upi,cust102538,2024-03-31 20:57,10.7,receive,,user3830@upi,success,dev102538,feature_phone,qr_code,FALSE,FALSE,
txn10095728,cindy7827@upi,cust100298,2024-04-26 03:55,12.58,send,,user6909@upi,success,dev100298,feature_phone,intent,FALSE,FALSE,
txn10095729,michael7104@upi,cust108046,2025-06-16 03:39,40.63,receive,,user2430@upi,success,dev108046,android,intent,FALSE,FALSE,
txn10095730,steve4596@upi,cust109889,2023-01-26 20:49,18.27,receive,,user3151@upi,success,dev109889,tablet,intent,FALSE,FALSE,
txn10095731,nathaniel1550@upi,cust100699,2023-09-24 06:54,33.57,send,,user7960@upi,success,dev100699,ios,qr_code,FALSE,FALSE,
txn10095732,deborah6243@upi,cust101553,2024-12-24 23:33,13.56,receive,,user5654@upi,success,dev101553,ios,intent,FALSE,FALSE,
txn10095733,james6333@upi,cust100921,2024-12-01 22:07,49.41,send,,user1117@upi,success,dev100921,android,qr_code,FALSE,FALSE,
txn10095734,ms.7658@upi,cust106478,2025-07-31 20:22,19.52,receive,,user2375@upi,success,dev106478,tablet,app,FALSE,FALSE,
txn10095735,mr.9844@upi,cust102575,2025-07-18 19:07,43.92,send,,user9133@upi,success,dev102575,tablet,app,FALSE,FALSE,
txn10095736,anthony5213@upi,cust109952,2025-06-24 21:23,28.44,receive,,user7187@upi,success,dev109952,ios,intent,FALSE,FALSE,
txn10095737,debbie6387@upi,cust109999,2024-10-09 05:20,14.87,send,,user7127@upi,success,dev109999,android,app,FALSE,FALSE,
txn10095738,david3928@upi,cust101079,2022-08-16 23:58,17.47,merchant_payment,merch1213,user1407@upi,success,dev101079,feature_phone,app,FALSE,FALSE,
txn10095739,joshua8132@upi,cust107711,2025-04-08 03:32,27.7,receive,,user9422@upi,success,dev107711,ios,intent,FALSE,FALSE,
txn10095740,mario2510@upi,cust108362,2025-07-19 19:16,22.93,send,,user7224@upi,success,dev108362,ios,app,FALSE,FALSE,
txn10095741,ms.5315@upi,cust103768,2025-06-14 04:45,16.31,receive,,user2774@upi,success,dev103768,android,app,FALSE,FALSE,
txn10095742,brandon4242@upi,cust101468,2025-02-09 20:27,18.25,merchant_payment,merch1263,user2460@upi,failed,dev101468,feature_phone,app,FALSE,TRUE,bank_down
txn10095743,robert7779@upi,cust101821,2025-02-17 12:55,25.04,bill_pay,merch1053,user4269@upi,success,dev101821,feature_phone,qr_code,FALSE,FALSE,
txn10095744,benjamin8039@upi,cust101265,2025-05-08 21:45,23.17,send,,user6662@upi,success,dev101265,android,intent,FALSE,FALSE,
txn10095745,lance4061@upi,cust109513,2024-01-24 15:51,113.96,receive,,user6698@upi,success,dev109513,ios,intent,FALSE,FALSE,
txn10095746,gina8638@upi,cust104995,2024-07-26 01:56,24.63,send,,user8063@upi,success,dev104995,feature_phone,intent,TRUE,FALSE,
txn10095747,christopher7418@upi,cust106562,2025-07-12 03:12,20.91,receive,,user7488@upi,success,dev106562,ios,app,FALSE,FALSE,
txn10095748,brittany3535@upi,cust105429,2025-06-23 11:45,9.1,receive,,user4642@upi,success,dev200805,feature_phone,qr_code,FALSE,FALSE,
txn10095749,andre1451@upi,cust104234,2024-01-13 13:48,39.5,merchant_payment,merch1151,user6051@upi,success,dev104234,tablet,intent,FALSE,FALSE,
txn10095750,todd8588@upi,cust104250,2023-07-25 07:13,26.05,send,,user5568@upi,pending,dev104250,feature_phone,app,FALSE,FALSE,
txn10095751,bryan6742@upi,cust109661,2022-03-23 10:56,15.84,merchant_payment,merch1467,user3178@upi,success,dev200654,ios,qr_code,FALSE,FALSE,
txn10095752,mr.4128@upi,cust107468,2025-07-11 00:18,23.16,send,,user6506@upi,success,dev107468,feature_phone,qr_code,FALSE,FALSE,
txn10095753,sherry4305@upi,cust109934,2024-08-18 02:11,20.03,merchant_payment,merch1173,user1906@upi,success,dev109934,feature_phone,qr_code,FALSE,FALSE,
txn10095754,eric7262@upi,cust101906,2025-02-02 12:12,67.15,send,,user2007@upi,success,dev101906,tablet,qr_code,FALSE,FALSE,
txn10095755,john3534@upi,cust104115,2024-02-15 09:46,67.99,merchant_payment,merch1009,user1529@upi,success,dev104115,android,intent,FALSE,FALSE,
txn10095756,kristina4199@upi,cust104976,2025-02-20 17:35,48.31,receive,,user3640@upi,success,dev104976,ios,qr_code,FALSE,FALSE,
txn10095757,elizabeth6120@upi,cust103833,2025-08-03 15:54,22.51,send,,user7733@upi,success,dev103833,feature_phone,intent,FALSE,FALSE,
txn10095758,larry8000@upi,cust100102,2025-07-12 02:22,14.44,send,,user2076@upi,success,dev100102,android,app,FALSE,FALSE,
txn10095759,jason4884@upi,cust104849,2023-09-09 23:24,24.17,bill_pay,merch1361,user2650@upi,success,dev104849,ios,qr_code,FALSE,FALSE,
txn10095760,anita6492@upi,cust109489,2024-11-11 01:03,65.49,receive,,user1964@upi,failed,dev109489,feature_phone,intent,FALSE,FALSE,network_error
txn10095761,brittany6509@upi,cust103577,2025-04-13 09:47,85.81,merchant_payment,merch1396,user3805@upi,success,dev103577,feature_phone,intent,FALSE,FALSE,
txn10095762,jack5811@upi,cust109911,2025-07-15 12:14,35.81,receive,,user8604@upi,success,dev109911,tablet,intent,FALSE,FALSE,
txn10095763,emily6875@upi,cust105563,2025-07-21 00:01,32.82,merchant_payment,merch1040,user9605@upi,success,dev105563,feature_phone,app,FALSE,FALSE,
txn10095764,maxwell8534@upi,cust100208,2025-01-18 13:35,50.35,send,,user7140@upi,success,dev100208,feature_phone,app,FALSE,FALSE,
txn10095765,sarah8827@upi,cust101741,2025-07-31 16:13,87.51,merchant_payment,merch1132,user7284@upi,success,dev101741,tablet,qr_code,FALSE,FALSE,
txn10095766,elizabeth9871@upi,cust100560,2024-08-24 18:36,23.01,receive,,user7284@upi,failed,dev100560,android,app,FALSE,FALSE,bank_down
txn10095767,nancy2677@upi,cust101691,2024-10-13 23:57,45.27,receive,,user3518@upi,success,dev101691,feature_phone,app,FALSE,FALSE,
txn10095768,marcus8877@upi,cust109790,2023-12-01 19:55,28.71,merchant_payment,merch1186,user1650@upi,success,dev109790,feature_phone,qr_code,FALSE,FALSE,
txn10095769,ryan7781@upi,cust100936,2024-12-23 07:52,18.7,send,,user6624@upi,success,dev100936,ios,qr_code,FALSE,FALSE,
txn10095770,daniel2627@upi,cust102076,2025-06-26 01:10,21.38,send,,user7454@upi,success,dev102076,tablet,app,FALSE,FALSE,
txn10095771,kyle3609@upi,cust104884,2025-05-05 19:11,19.06,merchant_payment,merch1326,user9595@upi,success,dev104884,tablet,intent,FALSE,FALSE,
txn10095772,kevin6412@upi,cust106153,2024-04-22 19:28,27.86,receive,,user4210@upi,success,dev106153,feature_phone,intent,FALSE,FALSE,
txn10095773,monique1681@upi,cust106050,2025-05-15 05:26,20.04,receive,,user2293@upi,success,dev200863,tablet,app,FALSE,FALSE,
txn10095774,cathy1990@upi,cust109305,2024-07-04 10:13,21.78,send,,user2318@upi,success,dev109305,feature_phone,qr_code,FALSE,FALSE,
txn10095775,daniel7219@upi,cust109229,2024-09-26 04:22,10.4,send,,user7855@upi,success,dev109229,feature_phone,intent,FALSE,FALSE,
txn10095776,alicia5835@upi,cust103767,2025-08-04 18:03,50.6,send,,user9666@upi,success,dev103767,tablet,qr_code,FALSE,FALSE,
txn10095777,tonya6935@upi,cust109503,2025-07-31 22:11,12.6,merchant_payment,merch1333,user7823@upi,success,dev109503,android,app,FALSE,FALSE,
txn10095778,joseph9835@upi,cust107105,2025-06-20 23:54,16.35,send,,user9754@upi,success,dev107105,tablet,app,FALSE,FALSE,
txn10095779,brandon8844@upi,cust102049,2025-07-03 13:33,54.99,merchant_payment,merch1202,user5811@upi,success,dev102049,tablet,app,FALSE,FALSE,
txn10095780,bailey6696@upi,cust103161,2024-01-16 05:17,47.13,receive,,user6570@upi,success,dev103161,ios,app,FALSE,FALSE,
txn10095781,anita9708@upi,cust104867,2023-02-17 21:25,88.22,receive,,user7761@upi,success,dev104867,feature_phone,app,FALSE,FALSE,
txn10095782,shannon8427@upi,cust107480,2025-01-22 03:25,29.37,merchant_payment,merch1105,user4276@upi,success,dev107480,feature_phone,app,FALSE,FALSE,
txn10095783,joel7118@upi,cust102994,2025-07-31 19:27,45.06,bill_pay,merch1088,user5650@upi,success,dev102994,ios,app,FALSE,FALSE,
txn10095784,christopher8348@upi,cust109552,2024-01-30 17:24,9.52,send,,user3231@upi,success,dev109552,tablet,app,FALSE,FALSE,
txn10095785,cody7352@upi,cust103111,2023-10-17 06:05,24.27,send,,user1105@upi,success,dev103111,ios,qr_code,FALSE,FALSE,
txn10095786,jonathan3775@upi,cust109164,2025-07-18 22:07,14.38,merchant_payment,merch1196,user8361@upi,pending,dev109164,tablet,intent,FALSE,FALSE,
txn10095787,thomas6341@upi,cust103412,2024-06-04 23:02,30.21,merchant_payment,merch1260,user8341@upi,success,dev103412,android,app,FALSE,FALSE,
txn10095788,todd2317@upi,cust103529,2024-11-18 08:08,11.82,merchant_payment,merch1463,user8297@upi,success,dev103529,android,intent,FALSE,FALSE,
txn10095789,david6858@upi,cust109966,2025-07-31 17:12,58.44,merchant_payment,merch1022,user1068@upi,failed,dev109966,android,intent,FALSE,TRUE,bank_down
txn10095790,vicki6490@upi,cust100277,2025-02-12 20:33,58.96,send,,user3689@upi,success,dev100277,tablet,qr_code,FALSE,FALSE,
txn10095791,laura7219@upi,cust102288,2025-05-02 06:35,79.28,receive,,user2063@upi,success,dev102288,tablet,app,FALSE,FALSE,
txn10095792,paul5347@upi,cust102013,2024-11-18 01:07,22.75,receive,,user3340@upi,success,dev201748,tablet,intent,FALSE,FALSE,
txn10095793,mary7963@upi,cust103330,2024-10-06 14:57,26.69,receive,,user7076@upi,failed,dev103330,feature_phone,intent,FALSE,TRUE,account_blocked
txn10095794,carla3703@upi,cust103737,2024-02-28 23:14,117.68,send,,user2279@upi,success,dev103737,feature_phone,intent,FALSE,FALSE,
txn10095795,cheyenne5378@upi,cust104902,2025-05-20 21:49,21.82,send,,user1753@upi,success,dev104902,tablet,app,FALSE,FALSE,
txn10095796,amanda3907@upi,cust101951,2025-07-13 08:02,33.43,receive,,user5954@upi,success,dev101951,android,qr_code,FALSE,FALSE,
txn10095797,amber8856@upi,cust100234,2025-05-14 12:19,37.23,merchant_payment,merch1190,user4789@upi,success,dev100234,ios,app,FALSE,FALSE,
txn10095798,susan7322@upi,cust103598,2022-06-30 23:51,18.18,receive,,user3327@upi,success,dev103598,tablet,qr_code,FALSE,FALSE,
txn10095799,jose7174@upi,cust109603,2025-04-19 00:21,39.32,merchant_payment,merch1317,user7294@upi,success,dev109603,ios,app,FALSE,FALSE,
txn10095800,shawn4447@upi,cust107997,2024-11-30 20:22,18.68,merchant_payment,merch1141,user9687@upi,success,dev107997,tablet,qr_code,FALSE,FALSE,
txn10095801,christian3514@upi,cust101204,2025-07-30 00:10,37.85,receive,,user4761@upi,success,dev101204,android,app,FALSE,FALSE,
txn10095802,brandon2500@upi,cust108813,2025-06-26 17:08,56.33,receive,,user7545@upi,success,dev108813,android,intent,FALSE,FALSE,
txn10095803,julie3785@upi,cust102113,2024-09-19 00:51,52.66,receive,,user2429@upi,success,dev102113,tablet,intent,FALSE,FALSE,
txn10095804,marcus1142@upi,cust109790,2023-04-20 22:59,84.29,merchant_payment,merch1226,user1668@upi,success,dev109790,feature_phone,intent,FALSE,FALSE,
txn10095805,thomas7064@upi,cust104322,2025-05-03 23:05,245.94,merchant_payment,merch1004,user9511@upi,success,dev104322,android,intent,FALSE,FALSE,
txn10095806,diana5228@upi,cust100531,2025-02-21 10:27,21.23,send,,user5715@upi,success,dev100531,android,intent,FALSE,FALSE,
txn10095807,heather3486@upi,cust103690,2023-07-23 16:48,40.81,merchant_payment,merch1350,user4218@upi,failed,dev103690,ios,intent,FALSE,TRUE,network_error
txn10095808,kim6188@upi,cust103827,2024-12-16 16:07,61.96,send,,user6743@upi,success,dev103827,ios,qr_code,FALSE,FALSE,
txn10095809,willie7556@upi,cust105125,2024-07-15 05:23,41.48,merchant_payment,merch1358,user3256@upi,success,dev105125,android,intent,FALSE,FALSE,
txn10095810,melissa6292@upi,cust100044,2025-04-12 20:07,18.79,send,,user3697@upi,success,dev100044,android,app,FALSE,FALSE,
txn10095811,deborah5872@upi,cust102592,2024-01-03 22:03,15.67,receive,,user5897@upi,success,dev102592,feature_phone,qr_code,FALSE,FALSE,
txn10095812,terry4735@upi,cust104413,2023-12-26 21:14,41.54,send,,user5059@upi,success,dev104413,tablet,intent,FALSE,FALSE,
txn10095813,joseph6292@upi,cust101863,2025-07-26 06:49,52.73,receive,,user4231@upi,success,dev101863,feature_phone,app,FALSE,FALSE,
txn10095814,jimmy9086@upi,cust103541,2024-10-18 07:08,36.01,send,,user3564@upi,success,dev103541,feature_phone,app,FALSE,FALSE,
txn10095815,megan9321@upi,cust102956,2025-07-19 22:03,22.57,receive,,user2803@upi,success,dev102956,feature_phone,intent,FALSE,FALSE,
txn10095816,stephanie1510@upi,cust106862,2025-07-02 05:46,269.55,send,,user7354@upi,success,dev106862,ios,qr_code,FALSE,FALSE,
txn10095817,michael1807@upi,cust100320,2025-08-01 16:28,45.92,send,,user5156@upi,success,dev100320,feature_phone,app,FALSE,FALSE,
txn10095818,paul7551@upi,cust104029,2024-11-04 19:22,47.64,bill_pay,merch1028,user7343@upi,success,dev200197,feature_phone,qr_code,FALSE,FALSE,
txn10095819,warren4833@upi,cust103835,2024-01-28 00:08,19.21,send,,user5998@upi,success,dev200427,android,qr_code,FALSE,FALSE,
txn10095820,joshua8207@upi,cust107706,2024-12-13 16:47,18.55,receive,,user6436@upi,success,dev107706,tablet,qr_code,FALSE,FALSE,
txn10095821,david7615@upi,cust105066,2025-05-27 06:13,104.61,bill_pay,merch1478,user6859@upi,success,dev105066,android,intent,FALSE,FALSE,
txn10095822,john8025@upi,cust108468,2025-04-17 15:15,17.46,send,,user3169@upi,success,dev108468,tablet,intent,FALSE,FALSE,
txn10095823,keith7268@upi,cust100031,2025-06-17 19:23,34.33,merchant_payment,merch1363,user9302@upi,success,dev100031,android,qr_code,FALSE,FALSE,
txn10095824,robert4123@upi,cust109144,2024-11-16 01:41,36.17,merchant_payment,merch1459,user6888@upi,success,dev109144,ios,app,FALSE,FALSE,
txn10095825,spencer1067@upi,cust108055,2025-04-22 10:39,13.66,send,,user1872@upi,success,dev108055,android,qr_code,FALSE,FALSE,
txn10095826,charles2390@upi,cust102814,2023-10-09 00:34,44.87,receive,,user4485@upi,failed,dev102814,tablet,qr_code,FALSE,FALSE,account_blocked
txn10095827,rebecca8897@upi,cust102332,2024-11-09 13:39,104.09,send,,user8608@upi,success,dev102332,feature_phone,app,FALSE,FALSE,
txn10095828,donald6353@upi,cust106410,2024-02-12 14:02,69.41,receive,,user6373@upi,success,dev106410,feature_phone,intent,FALSE,FALSE,
txn10095829,charles8814@upi,cust105551,2025-08-02 14:04,53.88,merchant_payment,merch1021,user5400@upi,pending,dev105551,feature_phone,app,FALSE,FALSE,
txn10095830,timothy3162@upi,cust107198,2025-07-07 21:42,84.03,send,,user2875@upi,success,dev107198,android,app,FALSE,FALSE,
txn10095831,william4935@upi,cust100850,2025-06-18 10:40,52.09,merchant_payment,merch1120,user2494@upi,success,dev100850,tablet,intent,FALSE,FALSE,
txn10095832,sean5388@upi,cust101786,2025-07-30 00:16,9.7,merchant_payment,merch1487,user6789@upi,success,dev101786,ios,qr_code,FALSE,FALSE,
txn10095833,benjamin9167@upi,cust104583,2025-01-09 05:38,14.52,merchant_payment,merch1145,user7697@upi,failed,dev200221,ios,qr_code,FALSE,TRUE,incorrect_pin
txn10095834,melissa7978@upi,cust108600,2025-03-20 10:21,17.58,send,,user1023@upi,success,dev108600,feature_phone,app,FALSE,FALSE,
txn10095835,elizabeth1155@upi,cust109945,2025-03-09 16:27,35.77,send,,user9181@upi,success,dev109945,android,app,FALSE,FALSE,
txn10095836,patricia1713@upi,cust103344,2025-08-01 19:15,116.6,receive,,user5945@upi,success,dev103344,feature_phone,intent,FALSE,FALSE,
txn10095837,matthew6434@upi,cust100343,2024-12-19 23:35,17.43,merchant_payment,merch1495,user5738@upi,success,dev100343,android,intent,FALSE,FALSE,
txn10095838,jerry2500@upi,cust109517,2023-04-04 18:34,185.65,send,,user4967@upi,success,dev109517,ios,qr_code,FALSE,FALSE,
txn10095839,tina8627@upi,cust106278,2025-05-28 22:13,47.21,merchant_payment,merch1044,user5761@upi,success,dev106278,android,intent,FALSE,FALSE,
txn10095840,christian4285@upi,cust106412,2025-04-12 23:13,152.02,merchant_payment,merch1364,user1482@upi,success,dev106412,feature_phone,intent,FALSE,FALSE,
txn10095841,cindy4229@upi,cust105627,2025-07-13 21:36,79.21,receive,,user2522@upi,success,dev201852,android,qr_code,FALSE,FALSE,
txn10095842,jermaine1809@upi,cust104618,2024-07-08 11:10,13.33,receive,,user7860@upi,success,dev104618,feature_phone,intent,FALSE,FALSE,
txn10095843,anthony5114@upi,cust101140,2025-07-30 19:25,48.7,send,,user8499@upi,success,dev101140,ios,intent,FALSE,FALSE,
txn10095844,jessica9994@upi,cust105461,2022-07-27 19:20,25.48,merchant_payment,merch1061,user3482@upi,success,dev105461,android,intent,FALSE,FALSE,
txn10095845,nancy8852@upi,cust101691,2025-07-20 00:29,17.21,bill_pay,merch1466,user5763@upi,success,dev101691,feature_phone,qr_code,FALSE,FALSE,
txn10095846,jessica2582@upi,cust109779,2025-05-16 14:59,8.98,receive,,user7250@upi,success,dev109779,feature_phone,app,FALSE,FALSE,
txn10095847,benjamin2467@upi,cust102219,2025-07-02 10:46,43.49,send,,user3266@upi,success,dev201708,ios,app,FALSE,FALSE,
txn10095848,brian8713@upi,cust102586,2025-01-28 23:19,46.95,receive,,user2149@upi,success,dev102586,ios,intent,FALSE,FALSE,
txn10095849,kerry3135@upi,cust103473,2025-05-07 01:09,19.86,send,,user2061@upi,success,dev103473,ios,intent,FALSE,FALSE,
txn10095850,elizabeth5058@upi,cust107147,2025-04-20 23:18,17.24,merchant_payment,merch1003,user7822@upi,success,dev107147,feature_phone,qr_code,FALSE,FALSE,
txn10095851,melissa3974@upi,cust105280,2025-05-25 14:24,38.47,receive,,user7285@upi,success,dev105280,android,app,FALSE,FALSE,
txn10095852,marc2854@upi,cust101509,2025-02-01 16:27,143.4,send,,user7238@upi,success,dev101509,ios,app,FALSE,FALSE,
txn10095853,jeffrey2940@upi,cust109645,2025-03-27 10:33,84.94,send,,user8485@upi,success,dev109645,tablet,intent,FALSE,FALSE,
txn10095854,dylan6073@upi,cust102794,2025-07-24 21:28,52.57,receive,,user5316@upi,success,dev102794,ios,qr_code,FALSE,FALSE,
txn10095855,shirley7024@upi,cust100203,2025-08-04 22:26,29.08,receive,,user5470@upi,success,dev100203,tablet,intent,FALSE,FALSE,
txn10095856,mr.2386@upi,cust105886,2025-07-11 20:24,36.7,send,,user7739@upi,success,dev105886,tablet,qr_code,FALSE,FALSE,
txn10095857,johnathan7733@upi,cust106313,2025-06-02 01:22,28.98,send,,user8127@upi,failed,dev106313,ios,intent,FALSE,FALSE,incorrect_pin
txn10095858,jamie6074@upi,cust103238,2025-07-20 02:13,191.26,merchant_payment,merch1331,user1880@upi,success,dev103238,ios,qr_code,FALSE,FALSE,
txn10095859,mario2030@upi,cust101397,2024-06-18 11:44,38.37,merchant_payment,merch1382,user9146@upi,success,dev101397,ios,intent,FALSE,FALSE,
txn10095860,jacob6173@upi,cust102851,2025-08-05 00:12,9.12,send,,user8321@upi,success,dev102851,ios,app,FALSE,FALSE,
txn10095861,courtney4982@upi,cust104862,2025-03-17 20:47,12.04,merchant_payment,merch1380,user5371@upi,success,dev104862,ios,qr_code,FALSE,FALSE,
txn10095862,lindsey7245@upi,cust108112,2025-03-04 03:51,19.6,send,,user2693@upi,success,dev108112,ios,intent,FALSE,FALSE,
txn10095863,daryl7383@upi,cust101709,2023-12-04 23:11,18.38,merchant_payment,merch1099,user1654@upi,success,dev101709,android,qr_code,FALSE,FALSE,
txn10095864,vanessa1727@upi,cust109608,2024-03-03 00:41,50.75,send,,user3894@upi,success,dev109608,ios,intent,FALSE,FALSE,
txn10095865,jill2852@upi,cust105854,2025-07-08 00:33,84.18,receive,,user7720@upi,success,dev105854,ios,intent,FALSE,FALSE,
txn10095866,yvette5051@upi,cust100690,2024-12-08 12:12,25.58,receive,,user9820@upi,success,dev100690,tablet,intent,FALSE,FALSE,
txn10095867,michael8739@upi,cust103967,2025-07-19 14:03,27.24,merchant_payment,merch1017,user7944@upi,failed,dev103967,android,intent,FALSE,FALSE,incorrect_pin
txn10095868,monique5814@upi,cust105771,2025-04-11 21:15,60.04,merchant_payment,merch1494,user2292@upi,success,dev105771,android,intent,FALSE,FALSE,
txn10095869,russell8432@upi,cust101883,2024-12-12 09:48,51.18,bill_pay,merch1241,user2395@upi,success,dev101883,tablet,intent,FALSE,FALSE,
txn10095870,stephanie7294@upi,cust105083,2025-04-16 00:23,31.46,merchant_payment,merch1000,user9595@upi,success,dev105083,feature_phone,intent,TRUE,FALSE,
txn10095871,leon1949@upi,cust101852,2024-10-24 20:32,75.16,receive,,user2209@upi,success,dev101852,ios,qr_code,FALSE,FALSE,
txn10095872,crystal4733@upi,cust104143,2025-07-04 06:07,86.42,send,,user4362@upi,success,dev104143,ios,intent,FALSE,FALSE,
txn10095873,lindsey3962@upi,cust102028,2025-07-07 05:07,34.82,merchant_payment,merch1410,user9886@upi,success,dev102028,ios,qr_code,FALSE,FALSE,
txn10095874,donna9338@upi,cust107432,2024-05-15 11:46,36.78,send,,user8051@upi,success,dev107432,android,app,FALSE,FALSE,
txn10095875,brian1992@upi,cust108742,2025-03-04 00:47,20.55,receive,,user4584@upi,success,dev108742,tablet,app,FALSE,FALSE,
txn10095876,karen5541@upi,cust102493,2024-07-29 18:35,43.25,receive,,user2276@upi,success,dev102493,tablet,intent,FALSE,FALSE,
txn10095877,christopher4799@upi,cust107446,2025-06-07 09:42,15.14,send,,user1545@upi,success,dev107446,ios,qr_code,FALSE,FALSE,
txn10095878,miss2616@upi,cust102821,2024-06-06 08:03,30.46,send,,user4105@upi,success,dev102821,ios,qr_code,FALSE,FALSE,
txn10095879,kayla1812@upi,cust102072,2025-06-01 02:36,14.67,merchant_payment,merch1029,user7281@upi,success,dev201545,android,intent,FALSE,FALSE,
txn10095880,steven3931@upi,cust101128,2024-10-07 13:34,17.84,receive,,user5699@upi,success,dev101128,feature_phone,app,FALSE,FALSE,
txn10095881,david3756@upi,cust101099,2024-09-12 03:01,58.37,send,,user8268@upi,success,dev101099,android,qr_code,FALSE,FALSE,
txn10095882,john7986@upi,cust105445,2025-03-19 12:53,47.02,receive,,user3312@upi,success,dev105445,android,qr_code,TRUE,FALSE,
txn10095883,brian2034@upi,cust109002,2025-06-09 07:02,15.02,send,,user4381@upi,success,dev109002,android,intent,FALSE,FALSE,
txn10095884,donna1448@upi,cust101618,2024-09-12 22:09,29.08,merchant_payment,merch1396,user4950@upi,success,dev101618,ios,intent,FALSE,FALSE,
txn10095885,michael6616@upi,cust102981,2025-06-14 14:51,20.18,send,,user5489@upi,success,dev102981,ios,intent,FALSE,FALSE,
txn10095886,kevin7195@upi,cust106579,2023-12-05 04:33,44.31,receive,,user5258@upi,success,dev106579,ios,app,FALSE,FALSE,
txn10095887,marie1712@upi,cust108886,2025-05-21 00:04,44.01,merchant_payment,merch1000,user5156@upi,success,dev108886,feature_phone,intent,FALSE,FALSE,
txn10095888,christopher5855@upi,cust105703,2025-05-16 07:25,32.19,receive,,user7851@upi,success,dev105703,ios,intent,TRUE,FALSE,
txn10095889,andrew9611@upi,cust102690,2025-07-28 19:39,22.56,receive,,user5494@upi,success,dev102690,feature_phone,intent,FALSE,FALSE,
txn10095890,ashlee6168@upi,cust100928,2025-08-04 03:58,29.4,receive,,user2557@upi,success,dev200404,ios,app,FALSE,FALSE,
txn10095891,katie3893@upi,cust102499,2024-11-21 17:56,15.85,receive,,user1219@upi,success,dev102499,tablet,qr_code,FALSE,FALSE,
txn10095892,joseph8183@upi,cust103281,2025-04-18 22:44,40.65,send,,user2072@upi,success,dev200174,android,qr_code,FALSE,FALSE,
txn10095893,jacob6699@upi,cust108215,2025-07-16 02:08,18.23,receive,,user8461@upi,success,dev108215,feature_phone,app,FALSE,FALSE,
txn10095894,douglas4699@upi,cust102962,2025-02-12 03:53,16.17,receive,,user7859@upi,failed,dev102962,feature_phone,app,FALSE,TRUE,bank_down
txn10095895,marcus5560@upi,cust104921,2025-05-08 06:57,47.71,send,,user6471@upi,success,dev104921,ios,qr_code,FALSE,FALSE,
txn10095896,kendra9784@upi,cust108623,2025-06-22 04:36,71.22,merchant_payment,merch1282,user9484@upi,success,dev108623,feature_phone,qr_code,FALSE,FALSE,
txn10095897,christine1681@upi,cust107396,2024-06-12 05:38,66.88,send,,user1729@upi,success,dev107396,android,qr_code,FALSE,FALSE,
txn10095898,edward8779@upi,cust106683,2025-04-17 22:27,86.24,receive,,user9553@upi,success,dev201137,ios,app,FALSE,FALSE,
txn10095899,luis1115@upi,cust103090,2025-06-11 21:09,63.02,receive,,user7648@upi,success,dev103090,ios,app,FALSE,FALSE,
txn10095900,matthew1858@upi,cust101792,2025-03-21 05:30,26.16,send,,user4018@upi,success,dev101792,tablet,app,FALSE,FALSE,
txn10095901,casey4902@upi,cust102044,2024-11-22 13:59,35.4,receive,,user1964@upi,success,dev102044,feature_phone,qr_code,FALSE,FALSE,
txn10095902,monica4723@upi,cust104544,2023-08-12 21:11,13.33,send,,user8071@upi,failed,dev104544,ios,intent,FALSE,TRUE,account_blocked
txn10095903,timothy1040@upi,cust107830,2025-06-30 18:24,16.34,receive,,user5310@upi,success,dev107830,ios,app,FALSE,FALSE,
txn10095904,michele4162@upi,cust106844,2025-07-18 00:19,74.03,merchant_payment,merch1042,user2808@upi,success,dev106844,tablet,qr_code,FALSE,FALSE,
txn10095905,victor1893@upi,cust102473,2025-03-21 18:15,19.74,bill_pay,merch1066,user8219@upi,success,dev102473,feature_phone,intent,FALSE,FALSE,
txn10095906,shane4664@upi,cust103250,2024-09-22 20:55,103.99,send,,user6837@upi,success,dev103250,ios,intent,FALSE,FALSE,
txn10095907,daniel9259@upi,cust106514,2025-02-19 01:55,108.43,merchant_payment,merch1038,user4350@upi,success,dev106514,android,app,FALSE,FALSE,
txn10095908,steve1524@upi,cust109764,2024-08-16 04:54,21.04,send,,user2256@upi,success,dev201051,feature_phone,app,FALSE,FALSE,
