alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert194475,txn10094475,unusual_amount,2023-01-30 11:13,TRUE,2023-02-01 22:13:28,Improve opportunity nearly establish pull.
alert158614,txn10058614,frequent_failure,2025-06-08 10:42,TRUE,2025-06-09 18:42:25,Amount life high often.
alert138798,txn10038798,unusual_time,2025-05-19 07:13,TRUE,2025-05-21 10:13:57,Old cold who win century population understand water.
alert122551,txn10022551,unusual_amount,2025-07-21 14:14,TRUE,2025-07-24 06:14:59,Political rest need allow theory.
alert189896,txn10089896,unusual_time,2025-05-15 04:15,TRUE,2025-05-16 14:15:37,Fall get his hundred play matter may.
alert159043,txn10059043,frequent_failure,2025-07-21 18:20,FALSE,,Training bag weight since help.
alert154967,txn10054967,unusual_time,2025-07-31 15:28,TRUE,2025-08-03 12:28:08,Or every lawyer scientist detail little group.
alert111225,txn10011225,unusual_amount,2023-04-21 08:24,TRUE,2023-04-23 18:24:30,Test order national less which.
alert165210,txn10065210,suspicious_login,2024-06-24 17:17,TRUE,2024-06-25 11:17:48,None prevent walk when popular.
alert132584,txn10032584,unusual_time,2025-07-04 09:04,FALSE,,Movement cultural consider whether nature finish.
alert103615,txn10003615,unusual_amount,2025-07-30 08:49,TRUE,2025-08-01 11:49:19,Group sport hospital cost officer industry seven.
alert130568,txn10030568,unusual_time,2025-05-31 11:36,TRUE,2025-06-01 06:36:47,Ahead business whether.
alert158051,txn10058051,suspicious_login,2025-08-01 12:22,FALSE,,Southern others here parent back as hour beyond.
alert195882,txn10095882,frequent_failure,2025-03-19 13:02,TRUE,2025-03-20 11:02:52,Low exactly project against.
alert192831,txn10092831,suspicious_login,2025-06-30 15:48,TRUE,2025-07-02 22:48:16,Effect develop government actually effort newspaper.
alert196669,txn10096669,frequent_failure,2025-08-05 20:13,TRUE,2025-08-06 08:06:42,Imagine keep nearly especially movement certainly beyond.
alert120473,txn10020473,unusual_time,2024-06-16 09:45,TRUE,2024-06-18 05:45:38,For year effect four world.
alert191499,txn10091499,suspicious_login,2025-07-30 13:51,TRUE,2025-08-01 09:51:40,Two rate I he call how begin piece.
alert157075,txn10057075,suspicious_login,2025-03-07 05:41,FALSE,,Teacher usually believe theory whatever.
alert117030,txn10017030,suspicious_login,2025-07-02 22:41,TRUE,2025-07-03 00:41:39,He scientist ok reality near.
alert150803,txn10050803,frequent_failure,2025-07-21 12:01,TRUE,2025-07-24 02:01:32,World chance message suddenly under cup article.
alert102348,txn10002348,unusual_amount,2025-07-01 22:45,TRUE,2025-07-03 12:45:59,Event everybody individual fall budget money.
alert127265,txn10027265,unusual_time,2024-09-23 19:13,TRUE,2024-09-25 18:13:45,Response pull its address drug stay firm.
alert130279,txn10030279,unusual_time,2024-08-30 11:11,TRUE,2024-08-30 17:11:46,Mission world then imagine southern step.
alert165771,txn10065771,unusual_time,2025-05-19 00:30,TRUE,2025-05-20 12:30:58,I word site.
alert178671,txn10078671,suspicious_login,2023-12-04 02:02,TRUE,2023-12-05 11:02:38,Lead raise watch lawyer.
alert148302,txn10048302,unusual_amount,2025-06-28 21:10,TRUE,2025-06-30 06:10:17,Likely condition respond might.
alert189087,txn10089087,frequent_failure,2024-06-29 19:49,TRUE,2024-07-02 03:49:07,Say drop piece sea speak price.
alert171332,txn10071332,suspicious_login,2025-07-02 14:10,TRUE,2025-07-04 09:10:14,Part Republican himself college figure.
alert108604,txn10008604,suspicious_login,2022-12-18 20:06,TRUE,2022-12-21 16:06:08,Plan stay list treatment pick.
alert120831,txn10020831,suspicious_login,2023-07-17 16:00,TRUE,2023-07-17 22:00:52,Any Republican understand too fine start everyone.
alert141811,txn10041811,suspicious_login,2025-07-31 05:55,TRUE,2025-08-01 05:55:23,Pm interesting reduce war second scene.
alert193713,txn10093713,unusual_time,2024-03-30 11:23,FALSE,,Benefit open son within four.
alert181814,txn10081814,unusual_time,2025-05-29 10:29,TRUE,2025-05-29 14:29:21,Industry mention rate culture.
alert140272,txn10040272,suspicious_login,2025-07-27 06:30,TRUE,2025-07-27 10:30:35,History special everything reason song possible Mrs budget.
alert144093,txn10044093,unusual_amount,2023-11-17 03:29,TRUE,2023-11-18 03:29:41,Through ten professor PM feeling agency society.
alert172998,txn10072998,suspicious_login,2025-03-28 11:38,TRUE,2025-03-29 23:38:33,Need although game safe provide.
alert192970,txn10092970,frequent_failure,2025-03-08 20:26,TRUE,2025-03-10 12:26:31,Central three maintain recognize board before.
alert131819,txn10031819,frequent_failure,2025-08-01 21:18,TRUE,2025-08-02 07:18:45,Assume action focus fine simply away animal.
alert120970,txn10020970,unusual_amount,2022-10-11 13:44,FALSE,,Front poor officer condition our for will.
alert136380,txn10036380,unusual_amount,2024-07-23 17:02,FALSE,,Education field serve floor.
alert148439,txn10048439,frequent_failure,2025-08-01 13:12,TRUE,2025-08-03 13:12:14,Music industry nothing.
alert166084,txn10066084,unusual_amount,2025-08-03 00:02,TRUE,2025-08-04 22:02:39,Scientist back art single speech fight sit.
alert118371,txn10018371,frequent_failure,2025-02-24 15:19,FALSE,,Three protect somebody strategy.
alert126213,txn10026213,frequent_failure,2024-10-06 06:13,TRUE,2024-10-07 12:13:01,Yet necessary free produce charge according.
alert193000,txn10093000,unusual_amount,2025-07-07 09:44,TRUE,2025-07-08 05:44:07,Provide common heart company require fine.
alert121713,txn10021713,unusual_amount,2025-07-06 09:56,TRUE,2025-07-09 05:56:44,Phone little letter model off speech social.
alert190017,txn10090017,frequent_failure,2025-06-11 04:16,TRUE,2025-06-12 05:16:45,Discuss trouble hot standard brother either admit.
alert107712,txn10007712,unusual_amount,2022-02-28 07:40,TRUE,2022-03-02 10:40:41,Herself police especially model beyond.
alert199897,txn10099897,unusual_amount,2024-11-28 10:05,TRUE,2024-11-30 19:05:21,Director report around.
alert177561,txn10077561,unusual_amount,2023-04-15 14:46,FALSE,,Defense gun life standard.
alert190146,txn10090146,suspicious_login,2024-01-01 01:04,TRUE,2024-01-03 14:04:12,Read marriage tonight often.
alert149055,txn10049055,suspicious_login,2025-06-10 19:10,TRUE,2025-06-12 23:10:39,All research wear I with.
alert147693,txn10047693,unusual_amount,2025-08-05 07:51,TRUE,2025-08-05 16:51:09,Less office institution society seem figure.
alert193629,txn10093629,frequent_failure,2025-02-27 08:28,TRUE,2025-02-28 16:28:19,Story also help special leader institution production different.
alert171244,txn10071244,suspicious_login,2024-12-04 02:59,TRUE,2024-12-04 17:59:19,Maintain help court floor he wall.
alert107275,txn10007275,suspicious_login,2025-04-08 01:44,TRUE,2025-04-09 09:44:31,I box notice off daughter.
alert135960,txn10035960,frequent_failure,2024-05-26 02:27,FALSE,,Find blood practice three improve really.
alert126383,txn10026383,frequent_failure,2025-05-06 11:32,TRUE,2025-05-06 14:32:42,Ask rather dark effect almost maintain appear offer.
alert192608,txn10092608,unusual_amount,2024-11-23 02:01,TRUE,2024-11-25 13:01:45,Get management rest center.
alert129442,txn10029442,unusual_time,2023-07-27 12:24,TRUE,2023-07-28 04:24:19,State similar easy hold.
alert148639,txn10048639,unusual_time,2025-05-25 12:36,TRUE,2025-05-27 08:36:14,Less threat knowledge anyone show factor.
alert128480,txn10028480,suspicious_login,2023-07-21 15:59,TRUE,2023-07-23 05:59:26,Both defense trouble community goal happy fill.
alert160540,txn10060540,suspicious_login,2025-06-03 01:50,TRUE,2025-06-05 23:50:07,Eat money trip throughout fly in.
alert121842,txn10021842,unusual_amount,2025-07-04 07:17,TRUE,2025-07-04 13:17:00,Republican staff despite image hair I.
alert157216,txn10057216,unusual_amount,2025-07-02 20:46,TRUE,2025-07-04 05:46:42,Cup attention leave billion democratic around house environment.
alert169504,txn10069504,unusual_amount,2025-04-26 12:07,TRUE,2025-04-29 12:07:55,Somebody nation between ball.
alert108630,txn10008630,unusual_time,2022-10-20 04:53,TRUE,2022-10-22 08:53:13,Both serve few.
alert176294,txn10076294,frequent_failure,2024-11-08 05:04,TRUE,2024-11-10 18:04:51,Computer herself answer anyone officer.
alert163974,txn10063974,frequent_failure,2024-01-09 05:57,TRUE,2024-01-10 04:57:56,The stock again manage teacher her dog.
alert171196,txn10071196,frequent_failure,2025-07-14 19:52,TRUE,2025-07-16 20:52:32,First prepare price thought win listen course coach.
alert183104,txn10083104,suspicious_login,2021-11-12 02:00,TRUE,2021-11-12 08:00:39,Sort between friend evidence.
alert106558,txn10006558,unusual_time,2025-03-13 22:29,TRUE,2025-03-16 13:29:01,Return exactly traditional.
alert107065,txn10007065,unusual_amount,2025-03-19 07:08,TRUE,2025-03-22 05:08:54,Cover person culture.
alert143937,txn10043937,frequent_failure,2025-05-23 20:19,TRUE,2025-05-25 08:19:59,Agency none such bad.
alert153408,txn10053408,unusual_amount,2025-05-26 11:23,TRUE,2025-05-27 08:23:18,Skill recognize just focus know.
alert136510,txn10036510,unusual_amount,2025-07-11 09:33,TRUE,2025-07-14 02:33:57,Watch case information because six sound science.
alert131187,txn10031187,unusual_time,2025-07-20 22:34,TRUE,2025-07-23 22:34:45,Coach perhaps operation.
alert164347,txn10064347,unusual_amount,2025-05-26 19:56,TRUE,2025-05-27 22:56:17,Thank whom generation consider part too.
alert139250,txn10039250,frequent_failure,2025-07-29 01:36,TRUE,2025-07-31 05:36:24,Stay recognize job more.
alert198113,txn10098113,unusual_amount,2025-02-17 18:32,TRUE,2025-02-20 05:32:27,Former hope almost stock.
alert167592,txn10067592,suspicious_login,2025-07-27 18:58,TRUE,2025-07-28 09:58:32,Note away live here.
alert163354,txn10063354,unusual_time,2025-05-27 22:23,TRUE,2025-05-29 17:23:43,Career evidence respond amount TV live.
alert108981,txn10008981,unusual_amount,2025-07-19 11:44,TRUE,2025-07-19 12:44:09,Receive society citizen system he.
alert130943,txn10030943,unusual_amount,2025-03-05 06:57,TRUE,2025-03-05 17:57:25,Often in explain which bag.
alert165442,txn10065442,suspicious_login,2023-04-27 12:07,TRUE,2023-04-27 17:07:07,Approach garden different business draw.
alert134712,txn10034712,suspicious_login,2023-06-26 00:15,TRUE,2023-06-28 03:15:02,Order develop my friend.
alert186625,txn10086625,frequent_failure,2025-03-05 04:50,TRUE,2025-03-05 11:50:15,Seek let across itself paper impact.
alert111710,txn10011710,frequent_failure,2024-07-25 00:56,TRUE,2024-07-26 23:56:49,Defense cell purpose key could worry history floor.
alert161576,txn10061576,frequent_failure,2025-07-28 07:05,TRUE,2025-07-31 05:05:26,Speech fact than issue oil single letter.
alert166622,txn10066622,suspicious_login,2025-07-27 03:00,TRUE,2025-07-27 09:00:36,Participant popular production arm.
alert122679,txn10022679,unusual_time,2025-05-29 21:02,TRUE,2025-05-30 03:02:27,Itself side cover player peace.
alert134361,txn10034361,suspicious_login,2025-07-09 03:27,TRUE,2025-07-10 19:27:27,Protect conference score skin interest art.
alert123014,txn10023014,suspicious_login,2023-07-16 23:51,TRUE,2023-07-18 21:51:31,Position need police very agree Mrs tax.
alert158590,txn10058590,suspicious_login,2025-07-09 00:52,TRUE,2025-07-09 10:52:16,Audience and size into chair face assume.
alert158787,txn10058787,unusual_time,2025-04-28 12:52,TRUE,2025-04-29 16:52:26,Include road house her newspaper.
alert107361,txn10007361,unusual_time,2025-07-09 08:40,TRUE,2025-07-10 22:40:52,Various term mission bed front prove.
alert110132,txn10010132,unusual_time,2024-05-18 10:32,TRUE,2024-05-21 02:32:21,Agency require foot early kind on occur.
alert174796,txn10074796,suspicious_login,2024-12-28 19:03,TRUE,2024-12-29 15:03:04,Soon parent cost book design time.
alert159678,txn10059678,unusual_time,2024-07-28 22:13,TRUE,2024-07-29 19:13:42,Meet painting agreement open line.
alert185633,txn10085633,unusual_amount,2025-02-13 16:34,TRUE,2025-02-16 14:34:40,Finish certain policy real.
alert116284,txn10016284,unusual_time,2025-07-02 17:50,TRUE,2025-07-03 23:50:38,Professor four lawyer candidate.
alert132840,txn10032840,unusual_time,2024-05-27 06:09,FALSE,,Lot sell according fine part side since war.
alert190820,txn10090820,unusual_amount,2024-08-29 08:38,TRUE,2024-08-31 18:38:25,Student worry ask personal.
alert135906,txn10035906,unusual_time,2024-06-20 05:51,TRUE,2024-06-21 03:51:23,Capital sister create main.
alert191746,txn10091746,unusual_time,2025-05-19 03:50,TRUE,2025-05-19 11:50:02,Also million along which culture hard.
alert194372,txn10094372,unusual_amount,2025-05-07 01:12,TRUE,2025-05-09 08:12:56,Part important send this face sea.
alert178325,txn10078325,frequent_failure,2024-09-02 14:20,TRUE,2024-09-04 09:20:57,Always need impact explain customer.
alert104007,txn10004007,unusual_amount,2025-07-24 12:07,TRUE,2025-07-24 19:07:31,Indeed full herself city dinner nation beat.
alert194305,txn10094305,suspicious_login,2025-02-25 21:42,TRUE,2025-02-26 10:42:15,Hit anything inside.
alert189723,txn10089723,frequent_failure,2024-10-30 11:59,TRUE,2024-11-01 12:59:10,Number decision fast those understand leave.
alert134608,txn10034608,unusual_time,2024-07-10 04:34,TRUE,2024-07-12 03:34:20,Rate field indeed including serve.
alert108392,txn10008392,unusual_amount,2025-07-28 11:07,TRUE,2025-07-30 01:07:06,Security yeah democratic head total bill recently force.
alert179777,txn10079777,unusual_time,2023-08-29 04:08,TRUE,2023-08-29 08:08:25,Board college fall matter grow city.
alert111181,txn10011181,unusual_time,2025-07-18 18:38,TRUE,2025-07-20 08:38:34,Push bar hair ago history suddenly.
alert196517,txn10096517,frequent_failure,2025-07-27 13:20,TRUE,2025-07-27 16:20:24,Whole painting door.
alert187570,txn10087570,frequent_failure,2024-11-16 06:30,TRUE,2024-11-19 02:30:57,Usually idea hold sell oil.
alert136884,txn10036884,unusual_amount,2025-02-22 13:03,TRUE,2025-02-24 20:03:52,Forget last who official.
alert105308,txn10005308,unusual_amount,2025-08-05 10:49,FALSE,,Computer manage organization debate people industry live.
alert114361,txn10014361,unusual_time,2025-03-21 03:21,TRUE,2025-03-22 07:21:23,Actually many eye poor stage response.
alert122046,txn10022046,frequent_failure,2025-07-23 09:47,TRUE,2025-07-25 02:47:43,Meeting fly us free feeling.
alert143925,txn10043925,suspicious_login,2025-07-31 03:28,TRUE,2025-07-31 12:28:41,Great window over.
alert171910,txn10071910,unusual_amount,2025-07-05 01:30,FALSE,,Body left financial sometimes determine.
alert153508,txn10053508,unusual_amount,2025-07-15 15:29,TRUE,2025-07-16 12:29:56,Child bed professional type man.
alert136879,txn10036879,suspicious_login,2024-09-25 21:59,FALSE,,Family control per smile rather nor first.
alert119345,txn10019345,frequent_failure,2021-03-12 14:15,TRUE,2021-03-14 02:15:38,To growth him relate.
alert104200,txn10004200,frequent_failure,2024-08-09 02:49,TRUE,2024-08-10 07:49:44,Challenge themselves sit here.
alert199797,txn10099797,suspicious_login,2024-03-12 10:47,TRUE,2024-03-14 17:47:04,Town state nearly music bad.
alert133627,txn10033627,unusual_amount,2025-08-06 05:43,TRUE,2025-08-06 08:06:42,Else people affect dinner final government first.
alert163010,txn10063010,unusual_amount,2025-05-19 17:55,TRUE,2025-05-21 03:55:10,Manage family moment recently thus.
alert174793,txn10074793,unusual_amount,2025-02-18 05:21,TRUE,2025-02-19 04:21:28,Seven could military technology some.
alert193876,txn10093876,frequent_failure,2025-01-25 13:55,TRUE,2025-01-25 14:55:36,Least year which for.
alert123272,txn10023272,suspicious_login,2025-01-24 06:28,TRUE,2025-01-25 01:28:04,Class these white political career popular address vote.
alert183674,txn10083674,suspicious_login,2024-04-15 09:01,TRUE,2024-04-18 02:01:43,Major during change at growth business.
alert164057,txn10064057,unusual_time,2024-10-14 20:32,TRUE,2024-10-16 04:32:39,With question threat history so.
alert102373,txn10002373,unusual_amount,2025-05-08 10:18,TRUE,2025-05-08 18:18:48,Garden between first become loss continue.
alert139517,txn10039517,suspicious_login,2025-07-27 18:08,FALSE,,Suggest baby television article.
alert149753,txn10049753,frequent_failure,2025-07-27 22:12,TRUE,2025-07-28 11:12:50,Quickly partner until.
alert156282,txn10056282,frequent_failure,2024-03-04 00:49,TRUE,2024-03-06 16:49:06,Long chair best four tonight coach firm example.
alert101390,txn10001390,unusual_time,2025-07-06 03:37,FALSE,,Full lay political natural actually push ask.
alert160664,txn10060664,frequent_failure,2024-01-26 06:19,TRUE,2024-01-28 21:19:05,Create conference member bed by mention finally particularly.
alert180818,txn10080818,unusual_time,2025-06-09 13:56,TRUE,2025-06-10 11:56:01,Few offer talk avoid usually tree appear.
alert141649,txn10041649,frequent_failure,2025-03-04 01:31,TRUE,2025-03-05 22:31:07,Show into country raise suffer.
alert158869,txn10058869,unusual_amount,2025-05-29 10:52,FALSE,,Plant know big response news student present.
alert129770,txn10029770,unusual_time,2025-07-31 18:59,TRUE,2025-08-01 22:59:32,Wind him off involve coach likely best.
alert198337,txn10098337,suspicious_login,2025-03-12 15:08,TRUE,2025-03-14 11:08:24,Agency medical manage officer pressure simply move.
alert148592,txn10048592,unusual_time,2023-09-23 12:27,TRUE,2023-09-24 03:27:52,Very city grow religious sister I deep tax.
alert179231,txn10079231,suspicious_login,2025-07-25 11:56,TRUE,2025-07-26 11:56:43,Than someone year week.
alert175587,txn10075587,unusual_time,2025-07-29 08:49,TRUE,2025-07-30 07:49:26,To case field dream enter at.
alert152399,txn10052399,frequent_failure,2025-06-23 09:50,TRUE,2025-06-26 06:50:57,Perform rate specific father to official.
alert179902,txn10079902,unusual_amount,2025-05-03 20:06,TRUE,2025-05-06 11:06:52,Dinner him sound good.
alert105838,txn10005838,frequent_failure,2024-09-30 22:35,FALSE,,College black green process spend through letter.
alert157383,txn10057383,frequent_failure,2025-07-30 13:30,TRUE,2025-07-31 09:30:51,Assume marriage may most.
alert166859,txn10066859,suspicious_login,2025-06-27 15:35,TRUE,2025-06-28 20:35:12,Note land want realize building.
alert110932,txn10010932,unusual_time,2025-04-30 04:45,FALSE,,Race music north wait listen base.
alert152105,txn10052105,frequent_failure,2024-08-31 04:13,TRUE,2024-09-02 19:13:12,One they affect paper note condition listen important.
alert164907,txn10064907,unusual_amount,2025-05-13 20:20,TRUE,2025-05-16 10:20:55,Vote different benefit trouble for evening first.
alert136144,txn10036144,unusual_amount,2024-11-05 09:52,TRUE,2024-11-07 13:52:56,Particular perhaps behavior score power environmental.
alert102950,txn10002950,unusual_time,2025-03-15 21:18,TRUE,2025-03-18 09:18:32,Past laugh color write trade history.
alert198557,txn10098557,frequent_failure,2024-03-08 12:46,TRUE,2024-03-11 10:46:02,Everything church about strong.
alert112357,txn10012357,unusual_amount,2025-01-19 09:47,FALSE,,Along issue sport rich.
alert194548,txn10094548,suspicious_login,2025-04-01 14:36,TRUE,2025-04-02 14:36:03,Sometimes space relate others western.
alert153218,txn10053218,frequent_failure,2024-10-09 18:56,TRUE,2024-10-10 00:56:51,Bag society film catch report hospital.
alert179185,txn10079185,unusual_amount,2025-06-13 13:00,TRUE,2025-06-15 23:00:24,Speech although win get.
alert173406,txn10073406,suspicious_login,2024-05-25 01:06,TRUE,2024-05-25 21:06:50,Interview Mr three politics girl rule share.
alert131996,txn10031996,suspicious_login,2024-05-13 13:10,TRUE,2024-05-14 22:10:22,Population analysis American project small.
alert127396,txn10027396,suspicious_login,2025-07-17 15:16,TRUE,2025-07-20 09:16:17,Section often teacher arrive land edge wind our.
alert123443,txn10023443,unusual_amount,2024-11-29 00:21,TRUE,2024-11-30 17:21:10,Inside information risk dark general near book.
alert147306,txn10047306,suspicious_login,2025-08-02 05:25,TRUE,2025-08-02 06:25:07,Develop reason really sure answer east across.
alert177037,txn10077037,frequent_failure,2023-11-05 05:27,TRUE,2023-11-05 09:27:57,Attorney people somebody series campaign street life.
alert142196,txn10042196,suspicious_login,2024-06-12 04:49,TRUE,2024-06-12 10:49:21,Store camera use soon wear.
alert103355,txn10003355,frequent_failure,2024-01-03 22:07,FALSE,,Action nearly total his take piece avoid.
alert120695,txn10020695,suspicious_login,2024-05-31 15:44,TRUE,2024-06-01 07:44:11,Them culture why short environmental Mrs.
alert118739,txn10018739,suspicious_login,2024-10-14 02:44,TRUE,2024-10-17 01:44:53,Board thought easy body care little although piece.
alert197914,txn10097914,frequent_failure,2025-02-26 04:14,TRUE,2025-02-27 11:14:30,There available time born.
alert148625,txn10048625,frequent_failure,2025-04-29 17:29,TRUE,2025-04-30 04:29:45,Report term from anything think skin.
alert166366,txn10066366,suspicious_login,2025-07-18 08:34,TRUE,2025-07-20 10:34:56,Line from cold.
alert144312,txn10044312,suspicious_login,2025-08-01 00:17,TRUE,2025-08-02 16:17:28,Finally parent society cell actually activity.
alert122520,txn10022520,unusual_amount,2025-06-05 20:39,TRUE,2025-06-07 02:39:16,Quickly determine account pressure effect such member event.
alert187807,txn10087807,unusual_time,2024-02-17 22:25,FALSE,,Raise indeed protect term skin reduce sometimes.
alert161831,txn10061831,frequent_failure,2025-03-26 23:07,FALSE,,Bill out pass set enjoy teacher myself none.
alert132728,txn10032728,suspicious_login,2022-05-09 16:44,TRUE,2022-05-11 00:44:08,Cause class size at even affect between.
alert177607,txn10077607,suspicious_login,2025-06-14 13:32,FALSE,,Official lawyer something something word charge.
alert173088,txn10073088,unusual_amount,2024-12-23 19:38,TRUE,2024-12-26 18:38:44,Whole party check very see look management.
alert171708,txn10071708,unusual_amount,2025-05-22 21:00,FALSE,,Future maybe wrong stay.
alert173078,txn10073078,unusual_amount,2023-10-30 15:19,TRUE,2023-11-01 08:19:46,Put thousand reflect hair.
alert165609,txn10065609,frequent_failure,2025-07-16 19:57,TRUE,2025-07-19 17:57:07,Wish already mission.
alert117952,txn10017952,unusual_amount,2025-08-01 11:30,TRUE,2025-08-04 00:30:04,Customer upon will away then despite.
alert134629,txn10034629,frequent_failure,2024-12-14 21:56,TRUE,2024-12-15 02:56:54,Sort actually focus require population spring institution.
alert110803,txn10010803,unusual_time,2025-06-03 20:34,FALSE,,Turn ago tend look eight business short once.
alert193044,txn10093044,unusual_amount,2024-12-07 21:32,FALSE,,Family face shoulder if spring newspaper.
alert165259,txn10065259,unusual_amount,2023-04-11 00:47,FALSE,,Church increase that drop yourself.
alert101269,txn10001269,frequent_failure,2023-07-14 20:27,FALSE,,Water half edge card spring leg.
alert137801,txn10037801,unusual_amount,2025-03-10 01:11,TRUE,2025-03-10 09:11:22,Who movement capital experience.
alert143434,txn10043434,unusual_time,2025-01-19 02:24,TRUE,2025-01-21 19:24:51,Forward computer pick.
alert120872,txn10020872,unusual_time,2024-08-14 03:04,TRUE,2024-08-15 20:04:21,Business food read there significant risk.
alert166621,txn10066621,unusual_amount,2025-06-18 13:18,TRUE,2025-06-19 10:18:31,Assume quite body recognize result bad question.
alert109738,txn10009738,frequent_failure,2025-03-28 04:49,TRUE,2025-03-30 06:49:17,Ago where civil.
alert122425,txn10022425,frequent_failure,2025-08-02 21:15,TRUE,2025-08-04 20:15:51,Heart class too about.
alert157387,txn10057387,unusual_amount,2024-11-08 11:14,FALSE,,Past large Congress front born type.
alert150232,txn10050232,unusual_time,2025-07-18 07:55,TRUE,2025-07-19 10:55:59,Foot money human bank.
alert176352,txn10076352,suspicious_login,2024-11-03 23:12,TRUE,2024-11-06 08:12:17,Own many son already.
alert145534,txn10045534,suspicious_login,2023-09-05 07:37,TRUE,2023-09-06 04:37:50,Gas around recent floor.
alert134931,txn10034931,unusual_amount,2025-08-01 23:06,TRUE,2025-08-04 16:06:08,Rest oil especially research employee research.
alert186328,txn10086328,unusual_time,2024-11-14 10:06,TRUE,2024-11-14 19:06:23,Son yourself case too system raise cause executive.
alert182094,txn10082094,unusual_amount,2025-08-01 09:26,TRUE,2025-08-02 06:26:29,Where boy three tonight table upon raise.
alert140717,txn10040717,unusual_time,2025-07-09 01:47,TRUE,2025-07-11 07:47:49,Which box consider require.
alert181491,txn10081491,suspicious_login,2025-08-05 11:31,FALSE,,Detail authority society true power shake mouth.
alert160721,txn10060721,unusual_time,2025-04-26 05:05,TRUE,2025-04-27 16:05:29,Certainly anything air.
alert197714,txn10097714,frequent_failure,2025-05-27 01:37,TRUE,2025-05-27 16:37:53,Of hour soon onto move instead public usually.
alert145515,txn10045515,frequent_failure,2024-08-05 21:46,TRUE,2024-08-07 17:46:11,Miss scientist born military respond clear off.
alert174652,txn10074652,unusual_amount,2025-01-14 18:09,FALSE,,Democratic make source method.
alert151952,txn10051952,unusual_time,2022-10-28 05:03,TRUE,2022-10-29 03:03:36,Base rule thought will herself nation woman.
alert124940,txn10024940,unusual_amount,2025-07-21 18:17,TRUE,2025-07-23 05:17:50,Cost authority scene feeling piece.
alert189991,txn10089991,frequent_failure,2025-07-26 21:44,TRUE,2025-07-27 18:44:52,Factor market great because begin.
alert161694,txn10061694,suspicious_login,2025-05-28 03:27,TRUE,2025-05-29 22:27:34,Pattern during since conference future.
alert120276,txn10020276,suspicious_login,2025-05-10 00:59,TRUE,2025-05-12 14:59:10,Family letter clearly list.
alert187126,txn10087126,frequent_failure,2024-11-18 01:12,TRUE,2024-11-20 06:12:56,Car policy figure really industry ask.
alert178126,txn10078126,suspicious_login,2025-07-08 15:48,FALSE,,Radio sense security top really family position.
alert115921,txn10015921,unusual_time,2025-07-16 13:00,TRUE,2025-07-17 03:00:36,Kitchen finish though take pay second art.
alert108997,txn10008997,suspicious_login,2025-07-18 10:03,TRUE,2025-07-20 05:03:17,Statement still question single return explain under hear.
alert155349,txn10055349,unusual_amount,2025-01-10 06:33,TRUE,2025-01-12 07:33:50,Well take last.
alert192291,txn10092291,frequent_failure,2023-01-26 14:18,TRUE,2023-01-28 04:18:33,Training test cut the course thousand.
alert185153,txn10085153,unusual_time,2024-06-07 10:25,TRUE,2024-06-09 12:25:02,Red benefit site approach reason.
alert130555,txn10030555,frequent_failure,2025-06-15 01:21,FALSE,,Door draw right.
alert131444,txn10031444,unusual_time,2025-08-05 15:28,TRUE,2025-08-06 08:06:42,Executive four church others million bed.
alert123820,txn10023820,unusual_time,2025-03-15 16:07,TRUE,2025-03-16 13:07:54,Money there people wind.
alert113776,txn10013776,suspicious_login,2024-09-03 07:10,TRUE,2024-09-03 11:10:58,Security wall science region box.
alert131516,txn10031516,unusual_time,2023-06-10 15:39,TRUE,2023-06-10 20:39:39,Bit yeah picture health attention six figure.
alert101129,txn10001129,unusual_time,2024-09-27 20:36,TRUE,2024-09-30 02:36:17,Voice kitchen what factor check.
alert108599,txn10008599,frequent_failure,2025-02-14 14:45,TRUE,2025-02-15 20:45:18,His paper positive peace should statement.
alert170792,txn10070792,unusual_amount,2025-01-16 22:46,TRUE,2025-01-17 05:46:40,Red address when more service air.
alert145072,txn10045072,unusual_amount,2024-05-14 18:27,TRUE,2024-05-16 13:27:48,Generation religious threat tough.
alert151354,txn10051354,unusual_time,2021-07-22 11:29,TRUE,2021-07-23 15:29:53,Hand fire develop lot course.
alert178067,txn10078067,unusual_time,2024-09-18 14:18,TRUE,2024-09-21 14:18:29,Do bag half according sport camera question city.
alert108732,txn10008732,suspicious_login,2025-01-14 18:14,TRUE,2025-01-15 17:14:33,Rest father opportunity he want.
alert116529,txn10016529,unusual_amount,2025-06-20 23:54,TRUE,2025-06-22 01:54:26,Certain clear author box operation late shake.
alert135573,txn10035573,unusual_amount,2025-05-17 02:39,TRUE,2025-05-17 04:39:41,Democrat alone event nothing capital quickly standard.
alert160146,txn10060146,unusual_amount,2024-12-24 02:45,TRUE,2024-12-24 14:45:25,Popular rule family high sound.
alert123160,txn10023160,frequent_failure,2025-08-04 16:48,TRUE,2025-08-04 21:48:21,I start fear price.
alert191373,txn10091373,suspicious_login,2025-07-19 01:47,TRUE,2025-07-19 06:47:34,Doctor detail career sort.
alert185250,txn10085250,unusual_time,2024-02-24 02:44,TRUE,2024-02-26 14:44:00,Key bag then.
alert112998,txn10012998,frequent_failure,2025-07-29 06:09,FALSE,,Condition eat great good.
alert130846,txn10030846,suspicious_login,2025-06-08 11:19,TRUE,2025-06-09 02:19:44,Various couple class itself effect do.
